post_id,date,username,body,num_likes,location,joined,points,clubs,title,mean_word_length,mean_sent_length,word_count,polarity,subjectivity
118352069,2020-03-18,ErikaNW,"I do think some of the buying patterns are regional. Living in a very health conscious area, I’ve had a hard time finding produce in my stores. Including frozen vegetables. Non meat options (tofu, etc) all gone. It’s interesting. I’ll be looking forward to putting my garden in. Stay well everyone.edit: give Tony our best, gout is miserable. Hope he feels better soon.",1,"Golden, CO",Sep 2010,0,Access Fund Member,New and Experienced Climbers Over 50 #10,4.873015873015873,10.375,83,0.144047619047619,0.5202380952380953
122196586,2022-04-17,Kevin Worrall,“Climbers” that insist “free climbing” means free soloing,12,"La Jolla, Ca",Jan 2011,4,,What in climbing are you a snob about?,6.25,12.0,12,0.4,0.8
112406830,2016-12-29,Bill Lawry,"Thanks, Guy. I'm really poor now, too.  You wouldn't believe the cost of having all my pictures photoshopped. :-)",0,"Albuquerque, NM",Apr 2006,1,Access Fund Member,Rapping of one bolt,4.947368421052632,7.0,28,0.0999999999999999,0.6
118721697,2020-04-03,Adam Stackable,"Some v0 or v1 problems are worth adding in my opinion, problems of that grade are some of my favorite highballs. But I think what's happening is people are bored and looking for problems they climbed to add, and so are adding easier ones that weren't listed previously. Putting themselves as the FA is both funny and wrong.",2,"Tulsa, OK",Jun 2018,0,,First Ascent Forum,4.586206896551724,21.666666666666668,65,-0.0194444444444444,0.6944444444444445
108477967,2013-12-02,barnaclebob,Very lame if true.,0,Unknown Hometown,Oct 2012,0,,"Dear Douche, (Otto's Route, Independence Monument, Chopped)",3.75,5.0,5,-0.15,0.8125
112421302,2017-01-14,Politically Correct Ball,"Is it OK if I get a pair of binoculars, rap down next to the route you're climbing, stare at you while screaming ""WAAAAAAAAAA!"" in your ear?   Some people deserve a beating.",0,From WA to AZ,Dec 2016,5,,Question about the dreaded drone,4.375,13.333333333333334,40,0.1148148148148148,0.262962962962963
123402919,2022-11-10,Kevin DeWeese,"Glowering    wrote: The survey only reflects the views of the climbers who took it (due to where the link was posted). For example if you posted it on SuperTopo when it was still active it would be much more in favor of leaving as is. The survey showed a distinct shift after it was posted to r/climbing, so you could infer a greater portion of climbers on r/climbing are more willing to add bolts than climbers on MP To reflect all climbers it would need to be a random sample of all climbers.And how would one get a random sampling of climbers that have climbed snake dike besides self reporting?",0,"Oakland, Ca",Jan 2007,1,"Access Fund Member, American Alpine Club Member",SURVEY TO RETROBOLT SNAKE DIKE,4.418181818181818,39.0,117,0.0791666666666666,0.5525
107347813,2012-06-05,Forthright,"slk wrote:Bootied a stopper at Donner today, at the start of K.C., in my tennies, in 4 seconds.  No magic powers :(Can you go and booty my stopper that my friend couldn't get out of Corrugation Corner (2nd pitch bout 20-30 ft up)? :P",0,Unknown Hometown,Oct 2011,0,,The Brotherhood Of the Traveling Stopper...,4.295454545454546,19.0,57,-0.0625,0.75
122530053,2022-07-07,Todd Berlier,"Jan Mc    wrote:Not really, I was just along for the ride. Andrew wanted to lead it and was more than qualified.i remember thinking in the late 90s, im a 5.13 sport climber i can handle 5.11 r/x. looked at a couple of pictures and said--no fucking way im leading that!",5,"Sacramento, CA",Feb 2018,8,"Access Fund Member, American Alpine Club Member",New and Experienced climbers over 50 #21,4.32,19.666666666666668,59,-0.0875,0.5249999999999999
113985571,2018-01-08,David Crocco,"I have a wife and two kids also. What works for me is (1) taking the kids when I can. When I do take them, the first half hour we are there is all about their climbing, then they can play the tablet for a half hour. Then they have to look for bugs or animal tracks of funny leaves for a half hour. Then its their turn to climb again. I will repeat this as often as they can handle it. (2) encourage my wife's hobby. Which for my wife is roller derby. She will travel for tournaments several times a year. If it is a place that has good climbing I will reach out and find a partner a head of time and go with her. I will climb in the morning and she will play derby in the evening. If we could not drop the kids of at the grandparents we will take the kids with us and switch off watching them. My kids have visited 13 state capitals because of this technique. If she is going to a place that doesn't have good climbing, I will stay home and watch the kids and bank the good will. (3) I try as hard as I can to plan a head, so I do not waste time.",3,Unknown Hometown,Jun 2016,0,American Alpine Club Member,"Climbing/Life Balance (Married, Kids, Life...) WHATS THE SECRET!?",3.780821917808219,16.4,246,0.1734848484848484,0.3795454545454546
106478991,2009-07-05,Jacob Dolence,"Climbed the East Ridge of Ingalls Peak, near Leavenworth, WA,with my girlfriend.       and then hung out with these guys...",0,"Farmville, VA",Jun 2006,6,Access Fund Member,Happy Fourth! What did you do this weekend?,5.2105263157894735,12.5,25,0.1,0.4
107586763,2012-05-01,TheBirdman Friedman,Says the single climbers who all struggle with relationships because climbing takes priority...,0,"Eldorado Springs, Colorado",Jan 2010,5,,SURVEY,6.384615384615385,14.0,14,-0.0714285714285714,0.2142857142857142
122530053,2022-07-27,Kristian Solem,"A stiff approach hike tends to solve the secrecy problem. My friends and I developed this place called the Rincon, and I doubt 50 climbers have been up there in 25 years despite our best efforts to ""un-keep"" the secret. 2K up in 2 miles will do the trick every time.15-20 routes. A few are two pitches, but most are one. The pitches are long, several are 55/60M. Perfect granite. Better winter conditions than Josh. Average grade 5.11. DM me if you want the beta. But remember, it's a secret...Endless Summer 5.12a.Greg Epperson photo/Kristian Solem collection.",5,"Monrovia, CA",Apr 2004,5,,New and Experienced climbers over 50 #21,4.854166666666667,11.5,115,0.1896103896103896,0.4272727272727273
107826187,2012-10-04,knowbuddy Buddy,"How many pairs of shoes do you take to the crag with you? My pack never has less than three pairs, and often up to five or six, in it and some of the looks I get from people make me think I'm a little crazy. Obviously when doing a multi pitch or towers I'll only take one, TC Pros almost always, but when cragging I like to have options. The usual suspects include but are not limited to; TC Pros, Cobras, Katana lace, Spectres, and either grandstones or JB's. So... How many pairs is usual for you? What are they? Am I fucking crazy?",0,Unknown Hometown,Jul 2010,5,,Shoe problem,4.095238095238095,17.857142857142858,125,-0.09258658008658,0.5008658008658009
116521107,2019-02-13,Nick Goldsmith,Plenty of bolted sport lines in RR. certainly no grounds there for saying that the climb is not in the local style so the only thing left is if it is a squeeze job. If you climb the previous routes and the bolts from the new route do not draw you off route or seem to be closer to you than the next protection on the climb that you are on then it is not a squeeze job.,4,Pomfret  VT,Aug 2009,0,,What would you do? All opinions are welcome,3.730769230769231,27.0,81,-0.0196351267779839,0.3132343846629561
112822051,2017-04-13,Bob Johnson,Has anyone used the Rakkup Guidebook App for the New and/or the Red? How are they? Does it seem like they are better/as good as the paper guidebooks?,0,"Philadelphia, PA",May 2014,2,"Access Fund Member, American Alpine Club Member",Rakkup Guidebook Apps for the New and the Red,4.357142857142857,10.333333333333334,31,0.2787878787878787,0.3515151515151515
117821672,2019-10-02,Lena chita,"Khoi wrote: I don't see any part of those shoes where I can discern that rock climbing shoes were the inspiration behind the design.....The rubber strap is supposed to invoke the harness!And there is off-center lacing, which is the climbing shoe inspired feature.Bleh! I know my fashion sense is severely lacking, and this is yet another confirmation... but if you give me these shoes for free, I’d probably sell them, if I can find an idiot who would take them off my hands for 50% off.",5,OH,Mar 2011,7,Access Fund Member,Adidas brings us the “Rock Climbing Shoe from the Future”,4.674418604651163,51.0,102,-0.3,0.7666666666666666
106452149,2009-06-05,Christopher Jones,I thought it was super cool to be climbing So Wild a couple months ago and having Kevin McLaughlin cheering me on.,0,"Denver, Colorado",Jan 2005,0,,Sure first ascents are sweet but...........,4.227272727272728,23.0,23,0.2611111111111111,0.5722222222222223
112534761,2017-03-08,David Kutassy,You already went through PT but you might want pick up doing yoga at least every other day. You can get many other benefits than just helping prevent those cramps too.   I tend to cramp up while road cycling if I've been slacking on eating the right foods. If I don't get enough magnesium and/or potassium my calves cramp.   I haven't tried this but I've considered it many times -  teamhotshot.com/,0,"Charlottesville, VA",Feb 2015,5,,_,4.563380281690141,15.8,79,0.1051020408163265,0.4551020408163265
